,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
23,10,10,12,10,12,12,11,10,10,13,11,10,11,10,13,10,11,10,12,12,12,10,12,10,11,12,10,10,12,12,11,11,10,13,10,11,10,11,14,12,11,11,11,10,13,11,12,11,10,11,10,10,10,10,13,11,11,10,11,13
24,11,12,11,11,12,10,11,10,10,12,14,13,10,11,10,12,12,12,10,10,10,10,12,11,11,11,10,10,10,11,12,10,10,11,10,10,12,11,10,12,10,11,10,10,11,10,13,12,12,10,12,11,11,11,11,12,12,12,11,12
25,11,10,11,13,11,12,12,11,11,10,11,11,11,11,10,10,11,12,12,10,13,12,10,10,10,10,11,10,11,12,11,10,10,10,12,11,10,10,10,11,11,11,10,10,10,12,12,11,10,11,11,12,11,12,10,11,12,10,11,11
26,10,10,10,10,11,10,10,11,11,11,11,11,11,10,12,10,11,11,11,11,10,11,11,10,10,10,11,10,12,12,10,10,11,11,10,11,11,11,10,10,12,12,10,11,10,12,13,10,10,10,10,10,11,10,12,13,11,12,13,11
27,10,14,10,10,10,12,12,13,12,12,11,12,11,12,12,11,10,11,13,10,10,10,12,10,14,10,10,10,10,10,10,11,11,10,14,10,11,11,10,10,12,12,11,11,10,10,11,10,10,13,13,10,11,10,10,12,11,11,10,13
28,11,11,11,11,13,10,10,11,11,11,11,10,13,14,11,10,10,10,12,10,10,11,11,10,10,11,10,10,11,10,11,13,12,10,12,10,10,10,11,11,11,10,12,14,10,14,10,11,10,13,10,14,10,14,13,11,12,11,12,10
29,11,10,11,12,13,11,12,11,12,12,11,11,10,11,15,12,11,10,10,10,10,12,13,10,10,11,11,10,10,10,10,13,10,12,10,12,11,11,11,12,12,13,11,10,10,11,13,10,11,10,13,11,10,12,11,11,10,12,10,10
30,10,10,10,12,10,11,11,12,11,11,10,10,10,10,12,13,12,10,11,10,11,10,11,12,11,11,12,10,10,13,14,10,10,12,10,10,10,10,12,11,10,11,12,10,12,10,10,10,11,11,10,11,12,10,13,12,11,11,12,11
31,12,10,11,11,12,11,10,10,11,12,12,11,10,10,11,11,12,11,11,11,11,13,10,10,11,11,11,11,11,12,10,13,10,10,11,10,11,13,10,12,14,11,10,10,10,10,10,11,10,11,10,10,11,11,12,10,10,14,10,12
32,11,12,12,13,11,11,11,10,11,11,10,10,10,10,11,12,10,11,11,11,11,11,12,10,12,12,10,14,10,10,13,11,11,10,11,12,10,10,10,10,11,10,11,10,10,13,10,13,12,11,10,12,10,11,11,13,10,11,11,10
33,11,10,12,12,10,11,14,10,11,11,10,11,11,11,11,11,11,11,11,10,10,10,10,11,11,12,13,11,11,11,13,13,11,11,10,10,11,10,11,10,11,10,10,10,10,10,10,10,11,11,12,10,10,11,11,11,13,10,11,12
34,11,11,10,10,11,11,12,11,10,10,10,11,11,12,10,11,12,11,10,11,11,10,12,10,12,12,11,10,11,10,11,11,12,12,10,11,11,14,11,11,11,12,12,10,12,11,12,10,10,11,10,10,11,10,12,15,10,10,10,12
35,10,12,11,11,12,11,12,11,11,11,10,11,11,12,11,11,13,10,10,13,12,13,11,11,12,10,12,11,13,10,11,11,10,10,11,10,11,11,12,11,12,11,11,11,10,11,11,11,10,10,10,11,10,11,11,10,10,12,11,11
36,10,11,10,12,14,11,10,10,12,10,10,10,15,11,10,11,10,12,13,11,11,10,11,12,11,11,10,10,13,12,11,10,12,10,11,12,10,11,12,10,11,13,11,10,11,11,12,12,10,10,11,10,10,10,13,10,10,14,10,10
37,10,10,10,11,10,11,10,14,11,11,12,10,10,13,10,11,11,12,11,12,11,12,11,11,10,11,11,11,10,10,10,11,12,11,10,10,11,11,11,12,12,12,12,10,12,12,10,11,13,10,12,11,10,11,10,11,12,11,13,11
38,13,11,11,10,10,10,10,10,10,13,10,11,10,11,11,10,10,11,10,11,11,11,11,11,10,11,10,13,10,10,11,10,10,10,11,10,10,12,10,11,12,10,12,12,11,11,11,11,10,11,13,11,10,11,11,12,10,10,12,11
39,12,11,10,13,12,12,13,11,10,12,10,12,11,11,11,11,14,10,12,11,10,10,11,11,12,12,10,10,11,10,11,12,13,11,10,11,11,13,11,10,11,14,11,10,10,12,10,11,13,13,10,13,10,10,11,11,13,11,10,12
40,12,12,11,12,11,11,12,11,13,13,10,12,10,10,10,11,11,14,10,10,11,10,12,10,10,10,12,11,14,10,11,10,12,12,11,11,11,11,10,11,10,13,12,10,11,10,10,12,10,12,10,10,12,10,11,12,11,12,10,10
41,11,10,10,10,11,11,12,11,11,10,12,10,10,12,11,13,12,10,10,11,14,11,13,12,11,10,13,13,11,10,12,11,10,11,11,12,11,10,11,10,10,11,12,10,10,11,12,12,12,11,11,12,11,11,12,11,10,10,10,11
42,11,12,10,12,10,12,12,11,13,12,11,11,13,11,10,10,10,11,12,12,10,12,11,14,11,12,10,12,12,11,10,12,10,10,10,11,10,12,11,10,10,11,11,11,11,11,12,10,10,11,10,10,12,12,12,11,11,12,10,11
43,11,12,10,11,11,11,11,11,10,13,11,11,12,11,11,12,11,11,10,11,10,11,10,12,12,11,11,10,12,11,11,11,11,11,10,12,11,11,10,11,11,10,11,10,12,12,11,11,13,11,12,10,12,11,14,11,12,12,10,13
44,12,10,11,11,12,12,12,10,11,13,10,10,11,10,11,11,11,12,11,12,12,11,10,10,11,10,12,14,11,14,11,11,11,14,11,12,12,10,12,10,10,12,11,12,11,12,10,11,10,11,10,11,10,11,11,11,11,10,11,10
45,10,10,11,11,11,12,11,14,11,11,13,10,13,11,11,11,11,11,12,11,10,10,11,12,10,12,14,11,10,10,11,14,14,10,11,10,12,10,11,11,10,10,10,10,11,11,13,12,11,12,10,11,10,11,12,12,12,11,11,11
46,12,11,10,12,14,10,12,11,10,10,12,12,10,12,10,11,10,11,12,15,10,10,10,11,11,11,10,10,10,10,11,10,11,11,13,10,12,10,10,11,10,12,11,10,10,11,10,10,11,13,13,11,10,10,12,10,10,12,11,10
47,10,11,12,10,11,10,10,11,11,11,11,11,12,10,10,12,11,10,11,12,11,13,11,11,11,11,11,10,12,12,12,12,11,12,12,14,10,10,10,11,10,10,11,11,10,11,12,10,12,11,10,10,12,11,11,10,11,11,12,11
48,10,12,11,11,11,12,12,10,10,10,11,12,12,11,11,10,13,10,13,11,10,11,11,10,10,12,11,11,11,13,12,11,11,10,11,10,11,14,12,12,11,10,11,12,11,12,10,12,13,10,10,10,12,12,10,11,10,11,12,13
49,11,10,10,11,10,10,10,12,10,11,12,11,10,11,10,10,11,10,12,11,12,10,10,12,12,11,13,12,14,12,13,11,10,11,10,10,11,10,10,11,10,14,10,12,10,11,10,12,12,10,10,11,12,13,12,13,13,11,10,12
50,10,11,11,13,10,11,11,11,10,11,10,13,11,12,12,10,12,11,10,12,13,10,12,10,13,13,10,12,11,11,11,12,11,10,10,11,10,11,11,10,11,10,10,13,11,13,11,11,12,11,10,10,14,11,12,10,12,13,10,10
51,11,11,10,15,10,10,11,10,10,10,12,11,10,10,14,11,11,12,11,11,12,10,10,10,11,11,10,10,12,10,10,11,10,10,11,11,10,12,11,10,11,10,10,10,11,12,11,10,12,11,12,12,10,10,12,11,12,11,10,10
52,10,11,12,11,10,11,12,11,12,12,11,10,13,10,11,12,11,11,13,11,13,11,10,11,11,12,10,13,10,11,11,11,11,10,13,12,11,13,13,10,11,11,11,14,10,10,10,10,10,10,12,11,10,11,11,10,10,10,12,12
53,12,10,11,11,11,10,11,12,10,11,10,11,11,11,10,10,10,12,11,11,10,12,11,10,11,12,12,10,11,10,12,10,12,10,11,11,10,13,11,10,12,11,11,11,12,11,11,11,11,10,10,11,11,10,10,10,11,11,12,11
54,11,11,10,11,10,12,12,12,11,10,10,11,10,10,11,11,11,12,13,11,11,12,10,11,10,11,10,10,11,10,10,11,12,10,12,11,11,11,11,10,12,13,11,10,10,13,11,11,12,11,10,10,10,11,10,10,10,12,10,11
55,10,10,12,11,10,11,10,11,10,12,11,12,12,11,11,11,12,12,11,12,10,11,11,10,11,12,11,10,13,10,12,12,11,12,10,11,11,11,10,10,11,11,11,10,12,10,10,10,11,11,10,11,12,10,13,10,11,11,10,12
56,12,11,10,11,10,10,10,10,10,13,11,11,11,10,11,12,12,11,10,11,11,11,11,11,10,10,12,12,10,10,11,11,11,11,11,10,10,11,11,10,11,11,10,11,11,12,12,12,10,11,10,10,10,10,11,13,10,10,12,11
57,11,12,11,12,10,10,10,10,11,10,13,11,10,10,10,11,13,12,11,11,10,11,11,10,10,10,12,12,10,12,13,12,11,11,11,11,12,10,10,12,10,10,11,11,10,11,10,12,11,11,11,11,12,12,10,11,12,10,10,10
58,10,12,10,11,10,11,11,11,11,15,10,11,10,11,11,10,10,11,10,11,10,11,10,10,11,12,11,12,12,11,10,10,11,13,11,11,12,11,11,10,10,11,11,11,10,11,10,10,10,11,11,11,10,11,13,11,11,13,14,12
59,12,13,10,11,13,11,13,12,11,10,11,13,13,11,11,10,12,11,12,11,12,11,11,14,13,10,10,11,10,12,10,10,10,11,11,11,11,12,10,12,12,10,10,11,11,11,11,10,10,12,11,10,10,10,13,10,11,10,11,10
60,10,10,11,10,11,13,10,11,11,11,12,11,11,10,10,10,11,11,12,11,10,11,11,10,10,11,11,11,12,12,10,10,12,10,11,11,11,10,10,10,10,11,10,12,10,13,10,11,10,12,10,11,11,12,11,11,10,10,11,12
61,13,11,12,10,11,13,10,12,11,12,10,12,12,10,10,10,12,11,12,11,10,12,12,10,10,10,10,10,12,13,12,11,12,11,12,11,10,12,11,10,11,11,10,10,10,13,11,10,10,12,10,11,10,12,10,12,10,10,10,10
62,10,10,10,11,10,10,10,12,11,10,10,11,11,12,10,11,11,12,10,12,11,10,10,10,12,12,12,10,10,12,10,11,10,11,10,10,11,13,12,10,11,10,10,11,11,12,10,13,11,12,11,10,10,11,10,11,12,12,11,12
63,11,10,12,10,10,11,10,10,12,11,10,10,11,11,10,10,11,11,12,12,10,10,10,11,12,11,11,10,10,12,11,12,10,11,12,11,11,10,10,11,10,10,13,14,10,11,11,10,11,12,10,11,11,14,10,12,11,11,12,14
64,12,11,10,12,12,10,10,10,14,10,12,11,11,10,10,10,10,10,11,11,10,10,10,10,11,10,10,10,11,11,11,11,10,11,10,12,11,11,11,10,11,11,10,10,11,11,11,12,11,11,12,11,13,12,10,12,12,11,10,10
65,11,10,10,11,13,10,14,10,10,12,10,11,12,11,11,11,11,11,11,10,10,11,11,11,13,12,11,10,11,16,10,10,10,14,11,14,10,11,10,10,10,11,10,10,12,10,11,10,10,11,11,15,11,12,12,10,10,10,11,10
66,10,10,12,10,12,11,10,12,11,14,10,11,10,10,11,11,12,12,11,11,10,10,10,13,10,11,12,13,10,12,10,10,12,11,12,11,13,11,13,10,10,10,10,10,11,10,10,12,10,10,11,10,12,12,11,12,10,11,13,12
67,12,12,12,12,11,13,13,10,10,10,10,11,11,12,11,12,10,10,11,11,11,12,10,10,10,13,10,10,10,11,11,11,10,12,11,11,11,10,13,12,10,11,11,10,11,11,10,10,10,14,11,10,12,11,10,11,12,10,14,10
68,12,12,12,13,10,11,10,11,12,10,11,10,11,10,13,10,12,10,11,13,10,10,10,10,13,10,11,12,10,10,10,12,11,11,11,10,10,12,13,10,11,11,10,11,11,11,12,11,10,11,10,12,11,10,11,10,10,12,11,10
69,11,11,11,12,10,11,11,11,11,10,11,11,11,11,11,13,10,10,10,11,11,10,11,11,10,11,10,10,10,10,11,14,10,13,11,11,10,12,10,10,13,10,11,11,11,12,13,13,10,13,11,12,10,10,11,11,10,11,10,14
70,11,10,10,11,11,12,10,10,13,10,12,11,10,10,10,10,12,10,10,12,12,10,11,11,11,14,11,13,13,12,10,12,11,10,10,11,10,12,11,10,12,10,12,10,10,13,11,10,10,12,10,10,10,11,13,10,12,11,11,12
71,10,12,11,11,10,11,13,10,10,12,10,12,10,13,10,11,10,10,10,10,11,11,11,10,11,13,12,11,11,11,10,14,12,10,14,14,10,10,11,11,11,11,11,10,12,12,10,14,11,10,10,11,12,12,11,10,11,11,10,10
72,12,11,11,11,12,10,11,11,10,13,10,10,11,10,11,11,10,12,11,10,13,11,10,12,11,11,11,13,11,13,10,10,12,12,10,12,10,10,11,10,11,11,10,12,11,13,11,11,12,11,11,12,16,10,13,11,11,10,11,10
73,13,10,11,11,10,11,10,10,13,12,11,10,11,10,10,11,11,10,11,12,10,12,10,10,11,10,10,12,10,10,10,11,10,11,12,11,10,11,10,10,10,10,11,10,10,10,11,11,11,11,11,10,11,10,12,10,12,10,11,12
74,12,13,11,10,12,12,11,11,11,11,12,12,13,10,11,11,11,12,11,10,11,10,11,11,10,12,10,12,11,10,10,11,10,12,11,10,10,12,11,13,10,10,10,10,11,11,12,10,10,11,11,12,11,11,12,11,11,10,10,11
75,12,10,12,11,10,11,12,10,10,11,11,11,12,12,11,11,10,13,10,10,10,11,11,11,12,12,10,10,10,11,11,10,11,10,12,10,14,12,10,10,10,11,11,14,11,10,11,11,10,12,11,11,10,10,11,11,11,12,10,12
76,10,12,11,10,10,10,12,11,10,10,11,11,10,12,10,10,11,13,11,12,11,11,14,10,10,13,14,12,13,10,11,10,13,13,10,11,11,12,10,11,12,11,11,11,12,11,10,11,10,10,12,13,11,11,11,11,10,11,12,10
77,10,10,13,10,10,11,10,11,10,13,10,10,10,10,11,12,12,10,12,11,11,10,11,10,11,10,11,10,11,13,11,12,12,11,10,11,10,11,10,11,12,11,11,10,10,11,11,12,10,11,10,10,12,12,10,10,10,11,11,12
78,12,11,13,12,11,11,10,13,11,12,10,10,10,11,10,10,10,11,11,12,12,11,10,10,10,11,12,10,11,10,10,10,12,11,10,10,10,10,11,10,10,12,11,11,11,11,10,10,14,12,12,11,10,12,11,11,10,12,11,10
79,11,10,11,10,10,11,11,10,12,13,10,11,10,10,12,11,11,11,10,10,12,10,10,10,11,10,10,13,11,11,11,10,12,10,11,10,11,12,11,10,10,10,11,11,11,10,10,11,10,10,11,10,10,10,10,10,13,10,10,10
80,12,12,11,12,12,10,11,11,11,10,10,11,14,10,11,10,12,11,10,10,11,13,11,10,11,11,12,10,11,10,10,10,10,11,11,10,11,12,10,10,10,10,11,11,10,11,10,11,10,11,10,12,11,12,14,11,10,11,11,11
81,10,10,11,11,13,12,11,10,11,10,12,11,14,11,11,10,11,10,12,11,11,11,14,12,12,11,10,11,10,11,10,10,10,14,10,10,10,12,11,11,10,10,11,10,11,10,11,12,12,11,12,10,10,11,13,10,10,10,12,11
82,10,10,13,10,14,11,10,11,11,11,10,10,12,11,11,10,10,12,12,13,14,12,11,10,11,10,14,13,10,11,10,12,11,12,11,12,11,11,10,10,11,10,12,11,10,11,11,12,10,10,11,11,11,11,11,11,11,11,11,11
83,13,11,10,11,12,11,13,12,10,11,10,11,11,12,12,10,14,11,10,12,11,11,11,11,11,13,11,10,11,13,11,11,12,10,12,13,11,10,10,11,11,10,11,12,12,11,11,11,11,10,11,11,10,13,10,11,11,10,11,12
84,12,10,10,11,12,10,11,11,12,10,11,10,12,12,10,13,12,11,10,10,11,11,12,11,10,11,11,11,11,11,11,10,10,14,13,14,10,10,11,12,11,12,12,10,10,10,11,10,13,13,10,12,10,10,12,11,14,13,10,13
85,14,11,12,11,12,12,11,11,12,11,12,13,10,13,11,12,12,10,10,10,11,10,10,11,12,11,10,12,12,11,12,12,11,13,10,11,10,10,10,11,11,12,11,12,10,11,13,12,15,12,13,11,11,10,10,10,12,10,12,11
86,12,11,11,10,11,11,11,12,10,12,10,10,12,11,10,12,12,10,11,11,12,10,11,10,10,10,11,10,11,10,13,11,12,13,10,12,10,11,11,11,10,10,11,10,12,14,11,11,11,10,10,12,10,13,10,10,10,10,12,10
87,11,12,11,12,13,11,10,12,10,11,12,10,10,12,11,10,11,10,12,13,11,10,11,11,10,10,11,13,11,11,11,11,11,11,10,11,13,11,10,12,11,10,10,10,10,12,10,11,11,11,10,12,10,10,10,10,12,10,10,13
88,11,10,13,13,11,10,11,11,10,11,10,12,11,11,11,10,11,10,10,11,12,10,12,10,11,13,10,11,11,12,12,11,11,11,10,10,10,10,10,11,11,10,10,10,10,10,11,10,12,11,13,10,11,10,12,11,11,11,11,11
89,11,10,10,12,12,10,11,11,10,10,12,10,10,13,12,15,10,10,10,10,10,11,12,12,13,11,12,10,13,11,11,11,10,11,11,11,10,10,11,10,10,12,10,11,13,10,11,13,11,13,11,10,11,13,11,10,12,11,10,10
90,11,11,12,11,10,12,10,10,12,10,11,10,10,11,11,11,11,10,10,10,10,12,12,12,10,11,11,10,12,14,13,10,10,11,10,11,10,10,11,10,13,11,10,10,13,12,12,11,11,11,10,12,10,10,11,10,12,13,11,12
91,10,12,11,10,11,10,11,11,10,11,10,11,10,10,11,10,11,11,13,11,10,10,10,15,12,11,12,12,11,11,12,10,12,10,10,12,12,11,11,10,11,10,10,10,11,10,10,12,10,12,11,10,13,10,12,11,12,11,10,10
92,11,11,12,10,12,12,10,10,10,12,10,10,11,10,11,10,10,11,10,11,13,10,10,11,10,11,10,10,10,11,11,11,10,11,12,11,12,11,11,10,11,10,13,11,10,11,11,11,11,11,11,10,11,11,13,12,10,10,10,10
93,10,12,14,10,10,11,10,11,11,10,11,12,11,11,10,11,10,11,11,11,12,11,10,10,12,10,11,10,11,10,10,13,12,12,11,11,12,11,11,13,11,11,12,11,12,14,10,10,11,10,11,12,10,12,10,11,10,11,10,10
94,11,11,14,11,11,12,11,10,10,10,11,10,10,13,12,11,11,11,10,11,12,10,12,12,11,10,11,12,11,10,10,10,11,13,12,11,12,10,12,10,12,10,10,11,10,13,10,10,13,10,10,10,10,11,10,10,10,10,11,12
95,11,10,11,12,10,11,11,10,13,12,10,11,10,14,12,11,12,10,10,11,10,11,10,12,10,11,11,12,11,11,12,11,12,10,10,10,10,12,10,11,10,11,11,10,10,12,11,11,11,10,10,10,11,10,10,11,14,11,10,10
96,10,10,11,11,11,14,10,13,11,10,11,10,10,10,11,12,12,10,10,12,12,10,11,11,11,15,12,10,13,10,11,12,12,12,10,10,12,10,12,11,11,10,13,13,11,10,10,10,10,11,11,12,11,12,12,12,11,12,10,11
97,10,11,13,11,12,10,12,10,12,11,13,11,12,10,11,13,11,11,12,10,11,11,11,11,10,10,10,10,10,10,11,10,11,12,13,12,11,10,12,11,10,10,11,10,12,10,13,11,10,12,11,11,10,12,11,10,13,10,12,10
98,12,12,10,10,11,10,12,12,12,12,13,12,11,10,10,13,12,11,10,11,11,10,11,12,11,11,13,10,12,10,10,10,10,11,11,11,12,11,12,12,12,12,11,12,11,10,12,11,12,11,12,10,11,12,12,11,10,11,10,10
99,11,10,14,11,11,10,10,10,12,13,12,10,11,11,14,11,10,10,10,11,10,11,10,11,11,10,11,11,11,12,10,12,11,10,12,10,10,11,11,11,11,12,11,12,11,10,12,10,11,10,10,10,10,12,10,10,10,12,11,12
100,13,11,11,10,11,11,10,10,12,14,12,12,11,11,15,10,12,11,14,10,10,11,11,10,13,11,10,10,12,10,10,12,12,10,10,12,11,12,10,11,12,10,10,10,10,10,10,11,11,10,10,10,10,11,11,10,10,11,10,11
101,12,11,11,11,11,10,10,11,11,13,11,11,10,11,10,13,10,11,12,11,11,11,10,11,10,12,11,10,11,10,13,10,11,11,12,12,10,10,14,11,12,11,10,10,12,10,11,12,12,10,10,11,10,10,10,10,12,10,12,11
102,10,10,13,10,11,11,11,11,11,11,10,12,11,12,10,10,10,11,11,12,11,11,10,11,10,10,11,13,11,11,10,12,12,10,10,10,11,11,10,10,11,11,11,10,10,12,13,11,12,10,10,11,13,10,10,10,13,13,11,12
103,10,11,10,11,11,11,11,11,14,10,11,11,10,10,11,12,11,10,11,13,10,10,10,13,10,12,11,11,13,11,12,12,10,11,11,10,11,11,10,14,10,11,10,10,10,10,12,12,10,10,11,10,12,12,10,12,11,12,11,11
104,10,12,10,12,11,10,10,14,10,10,10,13,10,11,10,12,13,10,11,12,12,10,11,12,13,10,11,10,10,10,12,10,13,10,10,11,11,11,10,10,12,11,11,13,10,10,10,12,10,10,11,10,12,10,10,12,10,10,12,10
105,10,11,10,11,13,10,11,10,10,10,10,13,11,11,10,10,10,10,10,10,10,10,11,11,13,11,12,12,10,11,10,11,11,10,10,11,10,10,11,10,10,11,10,11,11,11,12,11,12,11,11,10,10,12,10,10,10,11,10,10
106,11,10,10,12,12,10,10,10,11,11,10,10,10,10,10,12,13,11,12,10,15,10,10,12,10,10,13,12,10,11,10,12,11,11,10,10,10,12,11,11,11,11,10,10,10,12,11,11,10,11,10,12,11,10,10,13,10,10,12,12
107,11,11,10,11,11,10,12,10,11,10,11,10,10,10,13,11,10,13,11,10,11,12,10,10,11,10,10,11,10,11,10,11,10,12,10,10,11,16,10,10,12,11,10,10,11,11,10,11,12,10,11,10,12,12,11,11,11,11,10,11
108,12,12,11,11,10,11,11,12,10,11,11,13,11,12,10,12,11,10,11,11,10,11,12,10,11,10,10,11,10,11,11,10,11,10,11,10,13,10,11,10,10,12,11,11,11,11,12,10,10,10,11,10,11,10,10,11,13,11,14,11
109,11,10,13,13,10,10,14,11,11,12,10,11,12,11,10,10,11,12,12,11,12,11,10,13,12,11,10,11,10,11,12,11,12,10,10,10,11,11,10,11,12,10,11,12,11,10,13,12,10,11,10,13,12,12,12,10,11,10,14,12
110,12,12,10,11,11,10,13,10,10,12,10,12,12,12,11,11,12,12,10,11,10,11,11,12,10,11,10,10,11,11,11,13,12,14,10,11,11,11,11,11,11,10,10,12,10,10,10,12,10,11,10,11,11,12,10,10,12,11,11,10
111,10,11,11,12,14,11,11,10,10,10,11,12,12,12,10,12,12,12,10,11,11,11,11,11,12,12,11,11,11,12,10,11,12,14,11,10,12,10,11,10,12,11,10,10,11,10,12,10,12,12,10,11,11,11,11,10,10,12,10,11
