,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
17,12.0,10.0,12.0,10.0,12.0,10.0,12.0,10.0,10.0,10.0,13.0,13.0,12.0,10.0,10.0,10.0,13.0,10.0,13.0,10.0,12.0,12.0,10.0,10.0,12.0,10.0,11.0,12.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,11.0,10.0,10.0,13.0,11.0,12.0,11.0,13.0,10.0,10.0,12.0,11.0,10.0,11.0,11.0,12.0,10.0,11.0,10.0,10.0,11.0,13.0,10.0,11.0
18,10.0,11.0,13.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0,12.0,13.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,12.0,11.0,10.0,10.0,11.0,10.0,12.0,12.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,12.0,11.0,10.0,10.0
19,13.0,10.0,11.0,13.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,15.0,12.0,11.0,12.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,10.0,12.0,10.0,11.0,10.0,12.0,10.0,11.0,10.0,10.0,12.0,13.0,12.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,12.0,12.0,11.0,10.0,12.0,11.0,11.0,12.0,12.0,10.0
20,11.0,11.0,11.0,11.0,10.0,12.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,12.0,11.0,10.0,12.0,10.0,10.0,10.0,12.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,10.0,10.0,12.0,11.0,10.0,12.0,10.0,10.0,11.0,12.0,10.0,10.0,12.0,12.0,10.0,13.0,10.0,11.0,10.0,10.0,12.0,10.0,13.0,10.0,10.0,12.0
21,10.0,11.0,11.0,10.0,12.0,10.0,10.0,11.0,13.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,11.0,10.0,13.0,11.0,14.0,13.0,12.0,12.0,11.0,10.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,10.0,11.0,11.0,12.0,12.0,11.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,11.0,12.0,13.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0
22,11.0,12.0,10.0,11.0,12.0,12.0,10.0,10.0,12.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,13.0,12.0,14.0,11.0,10.0,10.0,12.0,11.0,11.0,12.0,10.0,11.0,14.0,12.0,12.0,11.0,12.0,12.0,11.0,11.0,12.0,10.0,10.0,12.0,12.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,13.0,12.0,11.0,11.0,10.0
23,10.0,13.0,12.0,11.0,10.0,10.0,12.0,11.0,14.0,11.0,12.0,11.0,11.0,10.0,10.0,13.0,10.0,11.0,10.0,11.0,12.0,10.0,13.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,10.0,11.0,11.0,13.0,12.0,10.0,13.0,13.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,14.0,10.0,11.0,11.0,11.0,12.0,10.0,10.0
24,10.0,10.0,10.0,11.0,10.0,10.0,11.0,13.0,10.0,11.0,11.0,10.0,12.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,12.0,13.0,13.0,10.0,12.0,13.0,10.0,10.0,12.0,10.0,12.0,11.0,12.0,12.0,12.0,10.0,11.0,13.0,13.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,12.0,10.0,10.0,11.0,13.0,10.0
25,12.0,10.0,11.0,12.0,11.0,12.0,11.0,10.0,10.0,12.0,12.0,11.0,10.0,10.0,10.0,12.0,12.0,12.0,10.0,11.0,11.0,11.0,13.0,11.0,11.0,14.0,11.0,11.0,10.0,10.0,10.0,13.0,10.0,11.0,11.0,11.0,13.0,10.0,13.0,11.0,11.0,10.0,10.0,11.0,10.0,13.0,10.0,10.0,11.0,13.0,11.0,11.0,11.0,13.0,13.0,13.0,12.0,11.0,10.0,11.0
26,10.0,11.0,12.0,10.0,10.0,12.0,11.0,11.0,12.0,14.0,10.0,10.0,11.0,12.0,10.0,11.0,11.0,12.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,12.0,10.0,12.0,12.0,11.0,10.0,10.0,11.0,11.0,12.0,11.0,13.0,12.0,11.0,10.0,10.0,11.0,10.0,11.0,11.0,12.0,15.0,11.0,11.0,10.0,11.0,11.0,11.0,15.0,10.0,10.0
27,10.0,11.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,10.0,11.0,11.0,12.0,11.0,13.0,11.0,12.0,10.0,11.0,11.0,12.0,10.0,11.0,14.0,10.0,13.0,11.0,13.0,11.0,11.0,11.0,10.0,12.0,10.0,10.0,11.0,12.0,11.0,11.0,10.0,10.0,10.0,12.0,12.0,12.0,10.0,13.0,12.0,10.0,12.0,11.0,11.0
28,13.0,11.0,12.0,11.0,10.0,11.0,12.0,10.0,13.0,10.0,10.0,10.0,13.0,12.0,10.0,10.0,10.0,11.0,11.0,10.0,12.0,10.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,10.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,12.0,11.0,10.0,12.0,10.0,13.0,12.0,10.0,11.0,10.0,10.0,10.0,12.0,11.0
29,12.0,11.0,10.0,11.0,11.0,11.0,11.0,12.0,10.0,13.0,10.0,10.0,12.0,12.0,11.0,11.0,10.0,10.0,12.0,11.0,12.0,11.0,11.0,12.0,12.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,10.0,10.0,11.0,10.0,11.0,11.0,10.0,10.0,13.0,10.0,10.0,10.0,11.0,12.0,11.0,11.0,11.0,12.0,10.0,10.0,13.0,11.0,11.0,11.0,10.0,11.0,12.0,10.0
30,12.0,10.0,14.0,10.0,11.0,11.0,12.0,12.0,12.0,10.0,11.0,10.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,12.0,11.0,12.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,10.0,12.0,11.0,12.0,13.0,11.0,10.0,11.0,11.0,11.0,12.0,10.0,11.0,11.0,10.0,13.0,10.0,10.0,10.0,11.0,10.0,13.0,14.0,12.0,11.0,12.0,11.0
31,12.0,12.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,13.0,12.0,10.0,11.0,10.0,12.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,10.0,14.0,10.0,10.0,10.0,12.0,11.0,10.0,10.0,13.0,11.0,11.0,10.0,10.0,11.0,12.0,10.0,10.0,11.0,13.0,11.0,12.0,11.0,10.0,10.0,10.0,11.0,10.0,11.0,11.0,12.0,12.0,14.0,10.0,10.0,11.0,10.0,11.0
32,10.0,10.0,12.0,10.0,11.0,10.0,13.0,12.0,13.0,10.0,12.0,11.0,12.0,11.0,10.0,11.0,11.0,12.0,10.0,13.0,11.0,10.0,12.0,11.0,11.0,10.0,11.0,11.0,11.0,12.0,12.0,11.0,10.0,12.0,12.0,11.0,11.0,10.0,11.0,10.0,12.0,11.0,10.0,11.0,12.0,11.0,10.0,12.0,12.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0
33,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,12.0,13.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,10.0,11.0,13.0,10.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,13.0,10.0,11.0,11.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,12.0,10.0,11.0
34,12.0,11.0,10.0,12.0,11.0,12.0,12.0,13.0,11.0,11.0,12.0,11.0,12.0,13.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,13.0,10.0,12.0,11.0,12.0,10.0,10.0,12.0,12.0,10.0,11.0,13.0,11.0,10.0,11.0,10.0,11.0,11.0,12.0,11.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,13.0,11.0,10.0,10.0,12.0,12.0,10.0,11.0,12.0,11.0,11.0,10.0
35,11.0,10.0,11.0,10.0,13.0,11.0,11.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,11.0,12.0,12.0,12.0,13.0,10.0,11.0,13.0,10.0,11.0,11.0,12.0,10.0,10.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,10.0,11.0,14.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,12.0,11.0,10.0,11.0,12.0,11.0
36,12.0,13.0,11.0,10.0,12.0,12.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,12.0,14.0,11.0,11.0,10.0,12.0,10.0,10.0,10.0,11.0,10.0,10.0,12.0,12.0,10.0,12.0,11.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,11.0,12.0,12.0,13.0,11.0,10.0
37,11.0,10.0,11.0,13.0,10.0,11.0,13.0,11.0,10.0,10.0,11.0,12.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,10.0,12.0,11.0,10.0,13.0,11.0,12.0,12.0,10.0,12.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,12.0,12.0,10.0,12.0,12.0,10.0,10.0,12.0,12.0,10.0,10.0,12.0,10.0,12.0,11.0,13.0,10.0
38,10.0,11.0,13.0,12.0,12.0,10.0,11.0,12.0,10.0,11.0,10.0,13.0,11.0,10.0,11.0,14.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,11.0,10.0,11.0,11.0,11.0,10.0,13.0,11.0,11.0,11.0,10.0,10.0,11.0,12.0,10.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,11.0
39,11.0,11.0,10.0,11.0,10.0,10.0,11.0,11.0,11.0,12.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,12.0,11.0,11.0,12.0,11.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,13.0,11.0,10.0,10.0,11.0,10.0,11.0,10.0,12.0,10.0,11.0,11.0,12.0,12.0,10.0,10.0,13.0,10.0,10.0,11.0,11.0,11.0,11.0,13.0,11.0,11.0,11.0,12.0,10.0,11.0,10.0
40,12.0,11.0,14.0,11.0,11.0,13.0,10.0,11.0,12.0,11.0,11.0,12.0,10.0,10.0,11.0,12.0,12.0,10.0,10.0,11.0,10.358924215630237,13.746095386288436,11.541173255847959,12.440913480417615,11.700142795032457,12.072701601050445,14.309016357716462,12.951704789971645,13.464157228990105,13.764406455678039,12.02824057190109,10.586981902336275,10.18689413968705,10.736755699808022,10.190012800998264,10.940742693639748,9.62528501524442,9.234321603050281,11.190883872448047,8.845574304880213,8.660647539136912,7.8650144678170335,8.737455619581885,10.551069932382687,10.14831137934333,11.398377001629797,10.975469126035025,12.422484900689048,12.072610342448947,11.0457994964557,13.638488672285789,13.00340750242938,11.711630560965009,13.465879290432255,12.261443493066203,16.551576072818097,12.578629190685607,11.338100061613304,11.704192013925937,13.22128349876937
41,10.0,11.0,10.0,13.0,10.0,13.0,10.0,13.0,11.0,13.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,13.0,10.0,11.432693464251205,10.977446792080462,13.167887465136133,11.542307671418627,12.615029567567873,13.921178724015602,13.609015230125667,12.388122621190998,11.219335828864386,12.178664601815829,12.716873836663678,11.24149964326016,9.864682637885878,10.492382244649518,13.085921525308803,9.75271967741774,8.277169718658019,9.219821071727603,9.39799331179176,8.085568379334411,8.122175774327882,9.428211043630181,11.183651162845493,10.288838702747743,10.889995417467034,13.3447121563843,11.027249984249957,14.47320937506723,11.42723483657135,12.646679873386038,14.02043253209532,12.658110958828157,13.682660015244469,15.967087066547963,13.456267685491435,11.98011880520421,10.473980844013392,9.959824932977163,11.59355880348174
42,11.0,10.0,14.0,10.0,11.0,10.0,12.0,10.0,11.0,10.0,14.0,11.0,11.0,10.0,12.0,11.0,10.0,12.0,11.0,13.0,10.0,12.0,12.972666679552132,12.33501684118003,12.846255252791837,12.069302044849263,11.354267629921573,11.003214629393561,9.932472502076195,9.941009178602089,8.60363315958765,9.896855099401918,9.188722326307262,8.240024953603655,9.326157255954966,11.157798528516732,11.854445724700664,12.823640556084143,13.281321877296364,14.184685666435346,11.701043688910207,10.717825831671828,12.843910817055779,9.912323241238377,7.960937090393354,8.950394244128075,10.575060391857377,10.755391609882581,12.333413748972704,10.286668535862724,10.910586875532376,12.771000268849122,14.244243630438739,13.89930769357193,11.22662831727954,12.455816206677765,11.707606071165795,9.793164750142111,8.411435877031161,9.345936428569734
43,13.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0,12.0,10.0,12.0,10.0,11.0,12.0,10.0,12.0,11.0,10.0,11.245736579683317,14.680982844415983,14.753903992425016,11.185918091335482,10.686606585249198,9.37156505474284,11.46501947362501,8.024791153518054,11.252474945657863,8.906968395085434,10.001470813956875,11.232876045009775,12.1761729180644,11.730597681506836,12.260439872228773,10.467980868129104,10.421245498865844,8.446339140667003,9.35237470774825,8.9212379789131,9.728714347344178,10.003015484236736,11.852761442341887,13.42558389060597,13.158671893268252,12.171610209016801,11.448997281413707,12.3492381455457,9.486535201453357,9.306119725512472,9.508055684396442,9.82453682813985,12.005409201962605,12.243454382521659,11.589471771697928,12.828222988871227,13.295294832474221
44,11.0,10.0,10.0,10.0,10.0,13.0,11.0,11.0,11.0,12.0,10.0,12.0,12.0,11.0,10.0,12.0,11.0,10.0,11.0,12.0,12.0,10.0,11.0,11.0,11.586636154384271,11.055150905121632,13.74668688898315,15.030248820033343,12.239550935692298,12.809666553942963,13.332345351769249,11.71435240730017,13.09941288312146,10.83629295292934,10.512630433510635,9.853124094768232,9.34827352813992,10.124203086294662,9.838103164794713,10.427396332849018,8.390731268078335,7.74327870497045,9.467484067522232,9.389519646698602,9.929713067049038,10.14036523338878,10.71882904993,10.218787381084628,10.5757453430293,12.068909911071168,13.29628601471038,12.481988495825671,14.063555247320386,14.28144916121304,11.533125318181309,12.444532637480478,11.248398334681557,10.684435804748597,11.186987901456643,11.563901420809865
45,12.0,11.0,11.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,11.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,12.0,10.0,10.0,10.0,11.0,12.0,12.0,11.431296651425926,13.236566000257865,14.311751576669955,12.200231373931672,13.208193542404102,12.026983960022836,12.4989448226622,12.505890706068833,13.430277445002806,10.788258200868864,10.183657081117499,10.65237827952291,9.310150503640317,9.37635383146172,9.499355343211542,8.912182518275111,9.603810718977318,10.267433079813076,7.901857388224711,11.450417848706305,10.128586489312347,10.51753931615323,13.102544495830282,12.667445849240314,13.346818469314695,12.389496278256072,11.386118712088251,12.818594694036042,12.695027129409103,12.632000262903057,12.222355574474783,13.04737136242488,12.755100251088779,12.145768966968198,11.501252716506054
46,11.0,10.0,13.0,11.0,11.0,10.0,12.0,10.0,10.0,10.0,12.0,12.0,11.0,11.0,13.0,11.0,10.0,11.0,12.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,12.644408252213555,12.552413677080214,11.990473193426112,12.920244842748858,12.044871122152735,11.73107262383406,12.040960246830428,12.723324373056181,10.027275622098145,11.465502222427508,9.635150759978306,9.55302016804708,8.692208210931705,7.963773270272631,8.210213915942198,9.939066198650833,9.296027987831021,11.920727421730502,10.530558052497835,12.326032666425798,12.294208231474006,12.760026245930508,12.591040603176925,13.783406349712035,12.551162484999958,11.65746617332745,10.111788206350276,9.39915326346678,10.046644039586118,9.27747384483316,7.573493555318507,7.982571931241576,10.56979067296834,9.82153242588797
47,10.0,10.0,11.0,10.0,11.0,11.0,10.0,13.0,13.0,11.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,12.0,11.19122266048307,12.598360563054445,12.150658039554902,11.944925878499875,10.67918973217988,10.816729754377926,8.936436612481298,10.984283326388955,12.626195672015667,9.563562625972342,12.483008872605112,11.464543072886514,12.59845558240665,12.092206192466426,11.820082439416849,11.161724836668018,10.536378185234142,10.409724527970841,10.60240758501586,7.651380863647354,9.397231490766037,8.951889424775898,10.776791143872655,12.809209771231496,12.788720269403747,11.632214576189018,11.604646168191842,13.173080197038407,11.02072852329154,8.981743762097345,9.039270145791765,8.359705144556537,9.720235912428237
48,11.0,11.0,11.0,12.0,10.0,13.0,10.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,10.0,12.0,12.0,11.0,10.0,12.0,13.0,11.0,10.0,10.0,11.0,11.0,10.0,12.0,11.83319892459175,11.722489037857157,13.557999264812915,13.287241202552119,14.536091251345313,10.981842286972192,9.906453162485487,9.037079552661831,9.288911439012708,9.760700966849974,8.53585456963517,9.332684174460212,10.143472054158405,11.221802057991939,10.855190006844117,13.388685908463309,12.185155524087381,12.503017728355553,11.25262247560473,10.597764068480581,9.755571912764497,9.754206507430402,9.533236620467779,8.084791226907399,8.473151517260613,8.709844221723408,9.361940438662067,11.399139203865975,12.3790428608306,11.349259948039348,12.253677718347088,11.889496572104864
49,12.0,10.0,11.0,10.0,12.0,12.0,10.0,11.0,13.0,11.0,10.0,10.0,11.0,12.0,10.0,10.0,11.0,12.0,11.0,11.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.397634815891907,11.857361675630422,13.295109725822961,11.734697010033033,13.480036474383848,13.730298099986594,11.824318289654043,11.710721226332096,12.928195231657154,11.150692256160376,13.024489263464394,13.544215189284781,10.185574939305402,10.65639773039529,10.43303873832717,8.955349948909529,8.162924228109896,8.28212943228585,9.673181321636568,7.658948239685161,9.334559626932709,9.31453131688094,10.425746870089515,9.566847860469998,11.26972651294111,10.584649728957675,11.107281420672916,12.571956436285676,15.177529718011645,12.371367534188831,13.317133788153702
