,F1,F2,F3,F4,F5,LabelF1,LabelF2,LabelF3,LabelF4,LabelF5
28,40.153186736548314,42.06113966675961,6.156115915765271,16.05973743408485,26.33959394764825,0.0,0.0,0.0,0.0,0.0
29,42.87060345093301,35.950717534673885,5.294712707077199,10.226051790074184,30.434129719768382,0.0,0.0,0.0,0.0,0.0
30,43.15051741240142,39.46579989846146,6.214287238348061,13.97461597391871,27.036126013960345,0.0,0.0,0.0,0.0,0.0
31,42.857604554339666,36.19148796803424,6.64225620117525,18.597768309151135,27.669492323473357,0.0,0.0,0.0,0.0,0.0
32,42.491922791902056,40.681076491446404,5.946229555404879,12.701761025255973,29.16804890932847,0.0,0.0,0.0,0.0,0.0
33,37.18107731958858,38.35310835895145,5.841626945591612,22.00662698008997,31.59318822838131,0.0,0.0,0.0,0.0,0.0
34,43.52323515973598,41.679032971340725,5.331417326390558,16.757985329003763,29.330919597433454,0.0,0.0,0.0,0.0,0.0
35,45.896865019922146,38.79828241285476,6.530016556158438,15.427333142773106,29.201202013056726,0.0,0.0,0.0,0.0,0.0
36,43.65570689223239,37.91047947372935,5.028355614662612,22.481872551213783,30.6486314583983,0.0,0.0,0.0,0.0,0.0
37,39.959827078297664,36.26323035960817,5.97001478675122,21.357005278431195,27.51172427558509,0.0,0.0,0.0,0.0,0.0
38,44.58077945884171,36.83054016764452,8.611415123272245,17.341475908543718,33.08691391791035,0.0,0.0,0.0,0.0,0.0
39,43.530962306386,40.44150720982667,5.347023263727314,22.191006141679516,30.52985566732324,0.0,0.0,0.0,0.0,0.0
40,38.81051555404271,36.16767638992414,5.384005834638888,15.953838007277591,32.52644271910341,0.0,0.0,0.0,0.0,0.0
41,45.294448336125285,36.52833405826835,6.428835535775942,9.757702185442058,30.8267265203989,0.0,0.0,0.0,0.0,0.0
42,45.5197098436021,41.00557295670907,6.826828763841326,19.129781865659066,29.910333074264226,0.0,0.0,0.0,0.0,0.0
43,47.100179278410465,35.70154683828801,5.6500358778174835,18.02002333336386,28.389659616798866,0.0,0.0,0.0,0.0,0.0
44,42.65302546870133,36.476240492923445,5.29657110307535,18.94073583794019,27.46749470220456,0.0,0.0,0.0,0.0,0.0
45,40.695303987592524,38.29408958053464,5.544445633943705,15.445670218350088,30.64270573345231,0.0,0.0,0.0,0.0,0.0
46,43.367935063391414,38.86206659335084,4.790237338952039,20.724315391136706,31.094588865608188,0.0,0.0,0.0,0.0,0.0
47,42.12084524325107,34.70636929680752,6.344525057406567,15.134415155308401,30.599299518636194,0.0,0.0,0.0,0.0,0.0
48,45.361455805904455,40.54435413384379,6.423147375010238,17.48556391410581,30.344528538696938,0.0,0.0,0.0,0.0,0.0
49,42.53455657568765,40.56763479301111,6.961782729144636,16.069498690578033,31.063999538157418,0.0,0.0,0.0,0.0,0.0
50,45.197926024388984,40.77902058296195,5.5074280740529815,17.69845009903075,28.44869474711913,0.0,0.0,0.0,0.0,0.0
51,46.35683798700482,35.05978972664745,6.089437378157827,13.900026847135345,28.466706868953654,0.0,0.0,0.0,0.0,0.0
52,44.780556089689426,42.1875212750858,7.527021752917413,19.473787759035922,28.40240262907585,0.0,0.0,0.0,0.0,0.0
53,40.12062580766129,40.26878573715627,5.562693397609505,18.91429910158774,32.0650648039576,0.0,0.0,0.0,0.0,0.0
54,42.982555757250616,38.03136420105165,5.798133185468512,17.026209136349365,27.86682635103125,0.0,0.0,0.0,0.0,0.0
55,40.976960963492836,38.880473379239845,6.553048712333858,11.49735276564784,27.507433539544706,0.0,0.0,0.0,0.0,0.0
56,37.992493046996955,37.59451130963554,5.44353547473209,13.742403104810597,27.580702319133188,0.0,0.0,0.0,0.0,0.0
57,47.32589387495952,35.763237933205026,4.0817025072728805,22.479426498285296,27.097048108999797,0.0,0.0,0.0,0.0,0.0
58,44.67977661313018,40.10768238003743,6.734010565359075,15.307374913122413,29.652099184305477,0.0,0.0,0.0,0.0,0.0
59,48.86371542820817,39.88976514731108,5.724064082426471,17.85994133185292,31.349921195041553,0.0,0.0,0.0,0.0,0.0
60,41.51006272409864,39.83686519204753,6.298831777665494,20.15258321489154,33.04583522869373,0.0,0.0,0.0,0.0,0.0
61,40.92598659369458,38.46112728541868,5.382161384504634,20.42152158715212,28.3785568992203,0.0,0.0,0.0,0.0,0.0
62,48.76224425852552,39.54780150010678,6.4723025229439575,14.184500516987491,27.82354024572755,0.0,0.0,0.0,0.0,0.0
63,41.752727356794836,37.839544112570735,6.049628772357856,16.514119056874332,30.175144049289607,0.0,0.0,0.0,0.0,0.0
64,37.36476354190296,38.922039323787075,6.728063129846785,16.17601999290864,28.593429841893037,0.0,0.0,0.0,0.0,0.0
65,48.181269161021476,38.9841821692157,6.612156102283706,18.43398749034195,31.576141443925422,0.0,0.0,0.0,0.0,0.0
66,45.18744808220587,37.52377162765848,5.571755204964496,14.400506579223602,30.99872387345661,0.0,0.0,0.0,0.0,0.0
67,47.600446493682156,39.19425127912173,6.4157955760462,21.49313727804622,28.442282319606147,0.0,0.0,0.0,0.0,0.0
68,43.73755184901995,39.754489899237356,4.845595490384399,17.121838772682995,30.654827352865983,0.0,0.0,0.0,0.0,0.0
69,38.62841244264245,40.63236149015953,5.3215547879305545,14.224032266392207,30.982530107217347,0.0,0.0,0.0,0.0,0.0
70,42.52562449685311,38.483660160156546,6.888400670144572,22.474730845177746,30.031999162903393,0.0,0.0,0.0,0.0,0.0
71,41.18900672700709,39.67495078593308,6.233969707469146,20.00887648489262,29.157850999518534,0.0,0.0,0.0,0.0,0.0
72,45.51691044678709,45.28118515687132,5.675110489289512,19.702884842586887,27.339505968275102,0.0,0.0,0.0,0.0,0.0
73,42.67084581145372,38.4094016492943,4.854513902536351,19.569292842227885,29.187605775992857,0.0,0.0,0.0,0.0,0.0
74,43.41250390690522,39.491569147119364,5.35605765073313,16.603657664017526,28.43149367577332,0.0,0.0,0.0,0.0,0.0
75,40.08940030864224,38.194135606219476,5.902162536010797,17.076123931307837,29.997260295372975,0.0,0.0,0.0,0.0,0.0
76,36.00659249685268,41.581837840393014,6.364668013989572,17.456651213012528,29.63356271496322,0.0,0.0,0.0,0.0,0.0
77,47.21579045432832,37.372096074725704,4.981974579518862,16.067545003412974,32.133107991417695,0.0,0.0,0.0,0.0,0.0
78,44.20010430313793,42.44498927360841,5.600749849932707,16.698924795310024,28.96424936381765,0.0,0.0,0.0,0.0,0.0
79,36.57695195218222,37.65517850421176,4.957967003400971,15.882372738857118,30.2852758577705,0.0,0.0,0.0,0.0,0.0
80,46.263686951119986,39.190794296081165,5.453452264284733,13.095029255668786,31.68595026387397,0.0,0.0,0.0,0.0,0.0
81,43.509527152902194,35.04811479118844,4.539898912434083,18.223110544888364,28.345694247494105,0.0,0.0,0.0,0.0,0.0
82,37.9562458397302,38.645867079503205,5.93376110688777,17.82113733961531,30.753028053766496,0.0,0.0,0.0,0.0,0.0
83,44.572990649424,38.950186132821834,5.5621099012296416,16.52888079003225,28.890257268902886,0.0,0.0,0.0,0.0,0.0
84,37.359842333910045,41.72288417119786,6.761348546310768,15.30051414385234,30.219057572214822,0.0,0.0,0.0,0.0,0.0
85,40.74452502225119,37.22171215084653,5.71458698206999,12.993683302034496,30.395193194110384,0.0,0.0,0.0,0.0,0.0
86,40.33524823826753,39.98783137197005,6.164908093284946,21.157831468957312,30.89146910618769,0.0,0.0,0.0,0.0,0.0
87,34.560105219184535,40.017486483651,6.404969187713301,19.149170012335496,30.91138615219597,0.0,0.0,0.0,0.0,0.0
88,40.88241128879169,39.52520821758733,5.678539412414648,18.579721003451926,31.03426063668411,0.0,0.0,0.0,0.0,0.0
89,38.997931034957226,41.892376555600954,7.685009670734414,17.04462951891924,30.020269537157233,0.0,0.0,0.0,0.0,0.0
90,37.66766165011844,38.63552641785793,5.252630068756779,15.955594830883886,32.46143739425157,0.0,0.0,0.0,0.0,0.0
91,41.1396922713739,42.594758777305394,5.176446652553643,17.771809617598297,26.10729119021138,0.0,0.0,0.0,0.0,0.0
92,44.09712883350222,39.09119097084675,5.650289237602968,13.738652907745326,26.462138670774987,0.0,0.0,0.0,0.0,0.0
93,42.610744343996004,37.598742823032254,6.3556259344666035,23.068587696784576,29.334879432217082,0.0,0.0,0.0,0.0,0.0
94,42.50711403822633,39.01037478806303,7.320654333941979,15.263449011252353,26.936385182211122,0.0,0.0,0.0,0.0,0.0
95,45.97820043708417,42.8821157488264,5.789351659146107,15.775346575339727,31.82115802718999,0.0,0.0,0.0,0.0,0.0
96,46.44844797095476,40.87516759346078,6.309845210144027,16.22669541395378,29.47243901573073,0.0,0.0,0.0,0.0,0.0
97,39.25135668814647,35.2743282464454,6.108363756266638,20.142905334956577,31.94681643047752,0.0,0.0,0.0,0.0,0.0
98,41.370958632730975,38.44942326680295,6.739126516391856,14.601439477557411,30.792262996322584,0.0,0.0,0.0,0.0,0.0
99,48.881043436131236,36.50994534064464,4.940297114934662,17.35169142395891,29.848220300598005,0.0,0.0,0.0,0.0,0.0
100,43.271827319250846,37.43509872175218,6.744434774581297,17.750247896798463,31.88055190236543,0.0,0.0,0.0,0.0,0.0
101,45.00663729585267,37.24400593613106,5.593677086769752,17.082011463769707,26.455392295274862,0.0,0.0,0.0,0.0,0.0
102,43.33019064193491,40.23352736269332,5.8028448988032855,16.832494291348258,28.229959426139978,0.0,0.0,0.0,0.0,0.0
103,43.598746925083994,41.24768013768039,5.538095607901347,15.52389563595129,28.070405099774135,0.0,0.0,0.0,0.0,0.0
104,47.15211520609149,37.88002978004324,5.231575211948603,21.47885926824836,30.57340521844512,0.0,0.0,0.0,0.0,0.0
105,39.07381248512788,33.329240577333124,5.1500238860803265,22.742399012894364,31.381574526803167,0.0,0.0,0.0,0.0,0.0
106,42.55455227907901,38.546318802445136,4.73765464500975,14.922202311826336,29.681401697871554,0.0,0.0,0.0,0.0,0.0
107,42.325137664779234,40.64600848353381,5.287201572065941,16.295905781041956,34.74782961233165,0.0,0.0,0.0,0.0,0.0
108,39.626199982010036,37.1526211992189,5.714715474122918,16.022198508593835,28.52108357790141,0.0,0.0,0.0,0.0,0.0
109,42.434864232601235,36.158818544543905,6.451595380181645,13.35470427381292,28.1982126419667,0.0,0.0,0.0,0.0,0.0
110,47.265315117489415,36.66042223377039,6.095550165074288,18.181607902970015,31.15438197056942,0.0,0.0,0.0,0.0,0.0
111,41.45449042311811,40.55995627416261,5.78576534940827,17.520976099988456,33.0315366558109,0.0,0.0,0.0,0.0,0.0
112,36.97424624435618,41.83369132248703,8.17878563571598,19.329873213322553,31.235508691593736,0.0,0.0,0.0,0.0,0.0
113,43.37903482654432,38.274043529568914,6.0329976257820634,15.13107157312798,29.303699715589072,0.0,0.0,0.0,0.0,0.0
114,37.940545095390505,37.60793006332104,4.625541091939518,17.22597334372074,28.270271990159678,0.0,0.0,0.0,0.0,0.0
115,37.67038112397117,38.71992727002741,5.738646086067124,16.23177273495866,31.009973075951578,0.0,0.0,0.0,0.0,0.0
116,40.07743011879548,39.04671166480114,5.071700992751536,20.277864381728747,31.771231262214336,0.0,0.0,0.0,0.0,0.0
117,42.14804248149316,39.98744155812531,5.905828424729651,15.081448453602949,32.08582831791693,0.0,0.0,0.0,0.0,0.0
118,44.981271473834795,37.36469527080244,5.1070206736310455,12.846029640419555,27.51316337415371,0.0,0.0,0.0,0.0,0.0
119,43.81581840981606,35.620602295251125,5.668202627150389,18.216583097458052,31.44602869524133,0.0,0.0,0.0,0.0,0.0
120,40.18996121245075,40.31814830803035,6.488675071772787,19.094471682442148,30.114102060129255,0.0,0.0,0.0,0.0,0.0
121,42.38946048925274,41.25799924597362,6.1340416729631935,11.813044372559332,32.51072347225132,0.0,0.0,0.0,0.0,0.0
122,42.860484714323036,33.91007088614165,6.74730467851656,18.805255334128113,30.282771152724433,0.0,0.0,0.0,0.0,0.0
123,45.068997327065695,40.62415755048211,6.188763070134856,17.250285871904886,33.09709742215574,0.0,0.0,0.0,0.0,0.0
124,41.82853981908734,41.78120917839357,6.033145852472681,15.225400984361434,30.44463666177569,0.0,0.0,0.0,0.0,0.0
125,36.56850460874383,40.28202433333814,5.695963395077557,13.30120036809629,24.6216826628626,0.0,0.0,0.0,0.0,0.0
126,46.95848828905265,40.142691740025676,5.446357286811721,20.899107801740474,25.300299419449594,0.0,0.0,0.0,0.0,0.0
127,40.976897462732246,38.896395334207256,5.942056751583333,20.714696125943764,29.799409879436375,0.0,0.0,0.0,0.0,0.0
128,45.29231352860406,40.644120747626886,5.917099077210785,16.05489640587567,31.791841219125253,0.0,0.0,0.0,0.0,0.0
129,44.07737698161013,39.70447206523485,6.5571737585218095,18.029275062749583,29.57890956191126,0.0,0.0,0.0,0.0,0.0
130,41.73121983015951,37.13895874112838,5.80277524012937,16.63411825939964,28.677717510102806,0.0,0.0,0.0,0.0,0.0
131,46.534444285314294,38.4782505238348,5.923315855451692,16.19328266467814,30.1417987613899,0.0,0.0,0.0,0.0,0.0
132,39.239412108703604,35.336549488640486,6.052260201455035,16.27400560289442,31.560240252858776,0.0,0.0,0.0,0.0,0.0
133,40.211916922048516,37.86595790966612,5.5846399494971495,15.834680207837062,30.286485381323608,0.0,0.0,0.0,0.0,0.0
134,45.88502655663709,37.113071964377966,5.614217579796782,16.543734786336394,28.548048994238435,0.0,0.0,0.0,0.0,0.0
135,46.07301733100731,37.91691336894515,5.742524386568173,17.564308481185044,29.431270089700686,0.0,0.0,0.0,0.0,0.0
136,45.61665212440595,39.06925164632144,7.141458145487501,14.532914413614336,27.787504592518406,0.0,0.0,0.0,0.0,0.0
137,41.62714030496894,37.511240042794455,5.880675848227676,19.50356172706028,29.62186732751102,0.0,0.0,0.0,0.0,0.0
138,40.70971682085108,38.945774404798584,6.234398059943043,14.901166996266952,29.768321351265786,0.0,0.0,0.0,0.0,0.0
139,45.486449649812585,39.37783276381418,5.1071581894579205,21.603894892145625,29.97608425583796,0.0,0.0,0.0,0.0,0.0
140,42.5158847674503,35.64791234456134,4.237386511927431,17.086529076517373,31.97498820402282,0.0,0.0,0.0,0.0,0.0
141,41.11769678866361,37.944340787729686,5.2547288891047,15.821077892370578,29.728208114751844,0.0,0.0,0.0,0.0,0.0
142,46.536276537673665,36.618799736525325,6.322836188011359,12.958665828690265,32.08653589769801,0.0,0.0,0.0,0.0,0.0
143,43.073223797396665,36.592814862739786,5.005696802936701,16.573572684810006,29.661855210959754,0.0,0.0,0.0,0.0,0.0
144,36.35045180028027,39.898046260226415,5.499428393051321,18.775103447697557,28.617377070284345,0.0,0.0,0.0,0.0,0.0
145,45.40414525874701,37.46085944180527,5.517818636835624,21.20938576858185,30.54944609606522,0.0,0.0,0.0,0.0,0.0
146,45.24384175069821,37.01839048619123,6.379818017276101,19.488265766050006,29.969001001355082,0.0,0.0,0.0,0.0,0.0
147,43.62111816665736,41.902840011138146,6.583076962969098,19.536904174839687,34.157546752434165,0.0,0.0,0.0,0.0,0.0
148,44.32410912764229,38.17775608275187,6.464167929475663,17.475157617406882,30.213079131613544,0.0,0.0,0.0,0.0,0.0
149,40.39532508073672,37.877621392858785,4.874729626118784,14.849482516938473,30.88052349755855,0.0,0.0,0.0,0.0,0.0
150,40.86003078652455,40.85119589355669,5.306657179882811,9.245329903193127,31.411010965875025,0.0,0.0,0.0,0.0,0.0
151,47.710928009771585,38.88559415605581,5.119580962800087,18.91504286625132,30.462691788175466,0.0,0.0,0.0,0.0,0.0
152,42.104839203190764,36.293839933974915,6.227168283259406,18.3730189389066,30.619578801067423,0.0,0.0,0.0,0.0,0.0
153,44.62177689916754,40.548380842687116,6.859736617955371,17.92329639206947,30.834590391279548,0.0,0.0,0.0,0.0,0.0
154,42.990779061026814,35.62163649193859,6.105682140038801,15.660873713044108,32.0303194076393,0.0,0.0,0.0,0.0,0.0
155,44.399388905382445,35.45490387441943,6.0091919559751,14.693616393544099,28.850996320105736,0.0,0.0,0.0,0.0,0.0
156,39.183241092098584,40.04158521107486,6.4862554257782294,16.52029113122603,27.675934101229476,0.0,0.0,0.0,0.0,0.0
157,43.69292561094888,36.811997441883406,6.542976747017448,15.436647397874992,28.77723578536566,0.0,0.0,0.0,0.0,0.0
158,41.94945694246605,33.97817455273319,6.244712033286034,18.476800371126377,30.447541662450433,0.0,0.0,0.0,0.0,0.0
159,46.165407112989115,42.45999687374174,5.590794518725551,17.856203455196333,30.488370198042393,0.0,0.0,0.0,0.0,0.0
160,38.02252855923176,39.846664889181305,5.133378549988778,14.966204187127532,28.941975620589112,0.0,0.0,0.0,0.0,0.0
161,39.976441594410204,40.72139225214799,4.176222740506853,17.914997190540852,30.090273079898807,0.0,0.0,0.0,0.0,0.0
162,37.86829731781082,38.81755151190302,6.369530301689415,17.36719196217512,30.499875503839633,0.0,0.0,0.0,0.0,0.0
163,44.83030266638282,36.71161528573602,6.036949285904169,16.34285286762602,28.49243493041184,0.0,0.0,0.0,0.0,0.0
164,44.53617632416618,44.47081304187174,6.788573179633505,16.010698578045663,27.076350091078915,0.0,0.0,0.0,0.0,0.0
165,40.08190746285889,39.025568429209066,5.305763434664069,13.722867859055688,31.362714854341203,0.0,0.0,0.0,0.0,0.0
166,39.08256284604811,37.36511617684504,5.706398254453408,17.386199916287236,29.529437792478127,0.0,0.0,0.0,0.0,0.0
167,46.12034244916686,38.77308258062968,6.790898923701871,19.64669847073704,32.02801951130825,0.0,0.0,0.0,0.0,0.0
168,46.61822858326757,39.239094742121914,5.103524910906526,19.64599968397058,29.950019139116616,0.0,0.0,0.0,0.0,0.0
169,42.49983058973016,37.61953754945791,5.0340831648619755,20.25611211201665,31.859367567078593,0.0,0.0,0.0,0.0,0.0
170,42.72526530408839,40.629918327001135,6.111698370280125,17.156565346882285,26.836547674967274,0.0,0.0,0.0,0.0,0.0
171,41.44488140939521,38.30041781814196,6.730277867204015,19.76778329434184,30.172281071388518,0.0,0.0,0.0,0.0,0.0
172,41.29993126319771,34.35399234111922,6.487368577441677,15.823056263506762,32.847638847070925,0.0,0.0,0.0,0.0,0.0
173,46.30054639847141,38.064140184771574,5.637061877264192,20.298740894313145,29.537578328080173,0.0,0.0,0.0,0.0,0.0
174,41.28271165241348,35.552978686893894,5.730944187291083,12.758153482299976,31.30217220786635,0.0,0.0,0.0,0.0,0.0
175,38.43051682070617,37.121363830778854,7.075638979511888,17.773277307665794,29.255566152663793,0.0,0.0,0.0,0.0,0.0
176,46.323562227518266,38.89308602623842,4.14288306658046,19.913002621524935,28.976660499804602,0.0,0.0,0.0,0.0,0.0
177,39.02810744722368,40.178590511236486,5.972853491688347,17.76276406343245,31.69373035154211,0.0,0.0,0.0,0.0,0.0
178,41.26930003383005,33.35116565139317,5.609034226955737,13.265422889518817,29.89419335231188,0.0,0.0,0.0,0.0,0.0
179,47.11560468053789,37.926239596938196,6.994104378109228,20.429129541644755,28.08307684057929,0.0,0.0,0.0,0.0,0.0
180,38.618263169945095,40.761489146142104,5.644549035880097,21.80158243786665,26.54637340693584,0.0,0.0,0.0,0.0,0.0
181,40.962029563717586,36.563924157818604,5.97161521346323,17.839574824518138,28.673945512324863,0.0,0.0,0.0,0.0,0.0
182,39.77141862058015,38.61299826208999,5.677905112808549,16.511186534061206,30.10823433130322,0.0,0.0,0.0,0.0,0.0
183,37.988933649547675,38.91206893603918,5.724925805093317,19.09804699510609,27.115577722567036,0.0,0.0,0.0,0.0,0.0
184,42.92737460803285,32.64006953476731,5.569624534143092,12.73187810253338,29.461713028462707,0.0,0.0,0.0,0.0,0.0
185,45.16347920090207,39.52838507065793,5.659531389190789,24.123260245538777,31.518555963546362,0.0,0.0,0.0,0.0,0.0
186,41.53507399646578,39.60608367330675,5.910528399152226,17.222084649907238,28.745279484326645,0.0,0.0,0.0,0.0,0.0
187,35.87719573085183,38.343599188283754,4.302313806409503,21.974515495208486,29.730550805621647,0.0,0.0,0.0,0.0,0.0
188,44.253140880733994,38.02553102500483,6.043065450447304,20.654582007492543,30.324607039421302,0.0,0.0,0.0,0.0,0.0
189,40.99327943836669,39.9032655600135,6.04839562670376,11.895119728161553,27.282982370266577,0.0,0.0,0.0,0.0,0.0
190,45.914518798591416,40.33173801544321,4.528718370796533,16.588127312480083,30.709927722148226,0.0,0.0,0.0,0.0,0.0
191,42.152981773978354,37.864565973769636,5.863084941651711,13.969905095463027,25.082524808811474,0.0,0.0,0.0,0.0,0.0
192,34.767362114591734,42.203751586932064,5.696852284173612,12.68716189274593,32.2620792071086,0.0,0.0,0.0,0.0,0.0
193,40.15987372487145,38.549702567640445,5.884053824528159,16.746255789619852,30.96201942473203,0.0,0.0,0.0,0.0,0.0
194,37.816902821176015,41.45187792678951,5.453653265427764,17.987367541718747,28.31037839495307,0.0,0.0,0.0,0.0,0.0
195,40.35631696251168,35.999770066636025,5.070740778799459,15.782338418394033,30.18343025049553,0.0,0.0,0.0,0.0,0.0
196,44.342500855764264,39.33409574067648,6.651801928590815,19.13836749281629,32.76092781264137,0.0,0.0,0.0,0.0,0.0
197,43.526540307001746,36.94784211025554,5.0610425234410155,15.653244829766672,28.141675714360755,0.0,0.0,0.0,0.0,0.0
198,37.32591164267401,36.11614785705097,6.468320280743434,16.826451434738047,29.649518802612274,0.0,0.0,0.0,0.0,0.0
199,38.49891400011296,41.108152816952305,6.025634902166936,19.707248962599586,31.558996281575734,0.0,0.0,0.0,0.0,0.0
200,38.46893560501714,41.282083992457444,6.619327136144471,18.622056855781565,30.733396755451732,0.0,0.0,0.0,0.0,0.0
201,43.11248921386996,40.76111417422662,7.369130008653504,18.453010240418,30.18369639997226,0.0,0.0,0.0,0.0,0.0
202,43.59446047428212,42.78232501326299,5.845213633751184,16.70547794090936,29.447645084342618,0.0,0.0,0.0,0.0,0.0
203,38.982637452305205,36.87915813346551,5.267707180088639,20.16124012424097,31.110794524372313,0.0,0.0,0.0,0.0,0.0
204,43.98327467413726,39.146140054036685,5.354676571871611,13.05339910385398,29.577779112742395,0.0,0.0,0.0,0.0,0.0
205,39.33369070294736,37.80011045082791,6.475695617123529,13.359754637548406,32.14718704839051,0.0,0.0,0.0,0.0,0.0
206,40.996400712039474,40.94569413281615,5.482120834145924,17.63872012991669,29.63798661787975,0.0,0.0,0.0,0.0,0.0
207,44.74018718845941,40.45629246301987,5.773445364218148,16.95921842299068,29.724950111430456,0.0,0.0,0.0,0.0,0.0
208,40.055301658673216,39.58735466045555,4.689987984771328,16.726790974491724,30.731722630952735,0.0,0.0,0.0,0.0,0.0
209,38.7626577985479,38.21468107061048,6.048645585652421,12.977523659350787,30.466511621502946,0.0,0.0,0.0,0.0,0.0
210,45.93709142649351,42.40704199976779,6.074692374552726,20.282492993609427,32.798608546635606,0.0,0.0,0.0,0.0,0.0
211,39.12380064090441,37.91765420408166,6.236975050334565,13.827635913801014,32.80534186084219,0.0,0.0,0.0,0.0,0.0
212,36.11930986188733,35.26369804950607,4.645738504362318,19.0959861568558,32.08839259819932,0.0,0.0,0.0,0.0,0.0
213,38.25415868973764,34.31975016941476,4.773285604892859,14.449231643969117,29.23838914006135,0.0,0.0,0.0,0.0,0.0
214,40.56383166276757,38.76440259301043,6.27218533083606,17.10485278101906,29.70157666921245,0.0,0.0,0.0,0.0,0.0
215,44.132930610531375,36.395845250474764,7.034038268702987,19.8544986506992,31.54904301255892,0.0,0.0,0.0,0.0,0.0
216,44.07309885236486,35.90854825623326,6.536776782021182,16.801794993441487,28.731779964859175,0.0,0.0,0.0,0.0,0.0
217,42.209888344304346,37.487759255464525,6.15964322760938,21.148075888613967,32.957603488142844,0.0,0.0,0.0,0.0,0.0
218,42.30098227354617,38.46149425371735,5.686051398930761,10.723098142860962,30.625042995829048,0.0,0.0,0.0,0.0,0.0
219,44.637077869271195,37.54786966340476,6.0874761878705135,13.662823196368505,27.801212402961983,0.0,0.0,0.0,0.0,0.0
220,43.50246922432133,39.96759482696449,5.287157363441506,21.75141735562662,31.265716479364357,0.0,0.0,0.0,0.0,0.0
221,41.54802565958026,35.10440061987615,5.935364145850969,12.135772940367183,29.036266959067422,0.0,0.0,0.0,0.0,0.0
222,36.9062709200687,34.88359528879379,5.592508899678738,18.376522104251904,31.09721718820186,0.0,0.0,0.0,0.0,0.0
